virus,treatment,material,temperature,humidity,time,dilution,replicate,virus_detect,comment,experiment_id,material_id,titer_id
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-4,3,1,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,24
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,25
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,26
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-4,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-5,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-6,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-7,3,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,27
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,0,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,0,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,0,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,0,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-1,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-1,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-1,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-1,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-2,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-2,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-2,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-2,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-3,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-3,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-3,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-3,1,1,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-4,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-4,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-4,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-4,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-5,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-5,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-5,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-5,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-6,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-6,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-6,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-6,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-7,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
SARS-CoV-2,Heat,DMEM closed vial oven,70,NA,0,-7,1,0,"closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",3,3,28
